Name,Character Id,Level,Power,Stars,Red Stars,Gear Tier,Basic,Special,Ultimate,Passive,ISO Class,ISO Matrix,Striker,Fortifier,Healer,Raider,Skirmisher,ISO Health,ISO Damage,ISO Armor,ISO Focus,ISO Resist
Nartur Arkano,PhylaVell,65,88785,7,7,12,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Nartur Arkano,WarMachine,65,65272,7,7,11,5,5,6,3,raider,,,,,3,,3,3,3,3,3
Nartur Arkano,Sersi,95,377105,7,7,18,6,7,7,5,skirmisher,blue,,,,,9,4,4,4,4,4
Nartur Arkano,MBaku,65,98811,7,9,12,6,6,6,4,striker,,4,,3,,,4,4,4,4,4
Nartur Arkano,AimDmg_Offense,1,544,7,5,1,1,1,,,,,,,,,,,,,,
Nartur Arkano,Fantomex,90,246129,7,7,17,6,6,6,5,striker,blue,10,,,8,,5,5,5,5,5
Nartur Arkano,Shatterstar,65,71436,7,7,12,5,5,5,3,raider,,,,,4,,4,4,4,4,4
Nartur Arkano,Gambit,95,434917,7,8,18,6,7,7,5,skirmisher,blue,,,,8,10,5,5,5,5,5
Nartur Arkano,SilverSamurai,65,79608,7,7,12,6,6,6,5,,,,,,,,,,,,
Nartur Arkano,MrFantastic,75,139798,7,7,14,6,6,6,4,skirmisher,blue,,,,,9,4,4,4,4,4
Nartur Arkano,Thor,75,127579,7,7,14,6,6,6,5,striker,blue,6,,,,,2,1,1,2,2
Nartur Arkano,Cable,65,74926,7,7,12,6,5,5,5,skirmisher,,,,,,4,4,4,4,4,4
Nartur Arkano,BlackPanther,65,88155,7,7,12,6,6,6,5,striker,,4,,,,,4,4,4,4,4
Nartur Arkano,X23,62,68675,7,7,11,5,5,5,4,striker,,4,,,,,4,4,4,4,4
Nartur Arkano,Killmonger,65,81380,7,7,12,5,6,6,4,raider,,,,,4,,4,4,4,4,4
Nartur Arkano,ProximaMidnight,65,85174,7,7,12,6,6,6,4,skirmisher,,,,,,4,4,4,5,4,5
Nartur Arkano,WhiteTiger,65,82181,7,7,12,6,6,6,4,striker,,4,,,,,4,4,4,4,4
Nartur Arkano,Nobu,50,26788,7,7,7,5,4,4,2,,,,,,,,,,,,
Nartur Arkano,Venom,85,224590,7,8,16,6,6,6,5,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,MercSupport_Buffs,65,54839,5,5,12,6,6,,4,healer,,,,4,,,4,4,4,4,4
Nartur Arkano,Swarm,65,72576,6,6,12,6,6,6,4,striker,,3,,,,,3,3,4,3,4
Nartur Arkano,Longshot,65,69835,7,7,12,5,5,5,3,raider,,,,,4,,4,4,4,4,4
Nartur Arkano,Stature,65,56667,7,7,10,5,5,5,3,healer,,,,4,,,4,4,4,4,4
Nartur Arkano,JaneThor,75,128833,7,7,14,6,6,6,5,striker,blue,5,,,,,,,,,
Nartur Arkano,MariaHill,70,98763,7,7,13,6,6,6,4,healer,,,,5,,,5,5,5,5,5
Nartur Arkano,IronMan,80,175838,7,7,15,6,7,6,5,raider,blue,,,,8,,3,3,3,3,3
Nartur Arkano,RedGuardian,55,36974,7,7,7,5,5,5,3,healer,,,,3,,,4,4,4,3,5
Nartur Arkano,Ironheart,55,11886,7,7,7,1,1,1,1,raider,,,,,3,,3,3,3,3,3
Nartur Arkano,AimSupport_Heal,1,287,3,3,1,1,1,,,,,,,,,,,,,,
Nartur Arkano,BlackWidow,65,77994,7,6,12,6,6,6,4,skirmisher,,,,,,3,3,3,4,3,4
Nartur Arkano,Yelena,55,28390,6,6,8,5,4,4,2,raider,,,,,2,,2,3,3,2,3
Nartur Arkano,ElsaBloodstone,30,12217,7,7,6,3,3,3,1,,,,,,,,,,,,
Nartur Arkano,Scream,1,608,7,6,1,1,1,,,,,,,,,,,,,,
Nartur Arkano,SpiderPunk,65,81565,7,6,12,6,6,6,5,raider,,,,,4,,4,4,4,4,4
Nartur Arkano,YoYo,50,43194,7,7,9,5,5,5,3,skirmisher,,,,,,3,3,3,3,3,3
Nartur Arkano,SharonCarter,70,97125,7,7,13,6,6,6,4,striker,,4,,,,,4,4,5,4,5
Nartur Arkano,Domino,65,70546,7,7,12,5,5,5,5,fortifier,,,3,,,,4,3,3,3,4
Nartur Arkano,StarLord,65,78028,7,7,12,5,6,6,4,skirmisher,,,,,,4,4,4,4,4,4
Nartur Arkano,Valkyrie,71,102529,7,7,13,6,6,6,4,striker,,4,,,,,5,4,4,4,5
Nartur Arkano,KittyPryde,65,87984,7,7,12,6,6,6,4,skirmisher,,4,,,,5,5,5,5,5,5
Nartur Arkano,Cyclops,95,376652,7,8,18,6,6,7,5,raider,blue,,,,9,,4,4,4,4,4
Nartur Arkano,Electro,65,71297,7,7,11,5,5,5,4,raider,,,,,4,,4,5,5,4,5
Nartur Arkano,Heimdall,72,108131,7,7,13,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Nartur Arkano,DoctorVoodoo,28,6601,5,5,5,3,3,2,1,,,,,,,,,,,,
Nartur Arkano,Beast,65,89333,7,8,12,5,6,6,5,skirmisher,,,,5,,5,5,5,5,5,5
Nartur Arkano,Toad,1,545,7,5,1,1,1,,,,,,,,,,,,,,
Nartur Arkano,Coulson,80,159617,7,7,15,6,6,6,4,raider,blue,,,,8,,3,3,3,3,3
Nartur Arkano,Karnak,60,46931,6,6,11,5,4,5,3,skirmisher,,,,,,3,3,3,3,3,3
Nartur Arkano,HumanTorch,60,65039,7,7,11,6,6,6,4,,,,,,,,,,,,
Nartur Arkano,Cloak,85,194084,7,7,16,6,7,7,5,skirmisher,,,,,,4,5,4,5,4,5
Nartur Arkano,Dagger,85,222910,7,7,16,7,7,7,5,striker,blue,8,,,,,4,4,3,4,4
Nartur Arkano,Kingpin,1,477,5,5,1,1,1,,,,,,,,,,,,,,
Nartur Arkano,Gamora,65,87245,7,7,12,6,6,6,5,striker,,4,,,,,4,4,4,4,4
Nartur Arkano,EmmaFrost,85,187143,7,7,16,6,6,6,4,healer,blue,5,5,9,5,5,4,4,4,4,4
Nartur Arkano,Vision,75,123896,6,6,14,6,7,7,5,raider,blue,,,,8,,3,3,3,3,3
Nartur Arkano,Negasonic,65,61210,7,7,11,5,5,5,3,raider,,,,,3,,4,4,4,3,4
Nartur Arkano,MultipleMan,65,84861,7,7,12,6,6,6,5,healer,,,,4,,,4,4,4,4,4
Nartur Arkano,Blob,1,571,6,6,1,1,1,,,,,,,,,,,,,,
Nartur Arkano,SquirrelGirl,80,176130,7,8,15,6,7,7,4,healer,blue,5,,5,,,,,,,
Nartur Arkano,NickFury,84,180595,7,7,15,6,6,7,5,raider,blue,,,5,8,,3,3,3,3,3
Nartur Arkano,Taskmaster,60,56202,6,6,11,6,6,6,4,,,,,,,,,,,,
Nartur Arkano,MistyKnight,70,96817,7,7,13,6,6,6,5,skirmisher,,,,,,4,4,4,4,4,4
Nartur Arkano,Polaris,65,71960,7,7,12,5,5,5,3,raider,,,,,4,,4,4,4,4,4
Nartur Arkano,Juggernaut,1,509,6,5,1,1,1,,,,,,,,,,,,,,
Nartur Arkano,SheHulk,90,249715,7,7,17,6,6,6,4,striker,blue,10,,,,,5,5,5,5,5
Nartur Arkano,Graviton,32,4126,7,6,4,1,1,1,1,,,,,,,,,,,,
Nartur Arkano,AimControl_Infect,47,6112,7,6,7,1,1,,1,,,,,,,,,,,,
Nartur Arkano,Zemo,65,86079,7,7,12,6,6,6,5,raider,,,,,4,,4,4,4,4,4
Nartur Arkano,Bishop,65,74709,7,7,12,5,5,5,4,striker,,5,,,,,5,5,5,5,5
Nartur Arkano,SymbioteSpiderMan,60,56347,6,6,11,6,6,6,4,,,,,,,,,,,,
Nartur Arkano,SpiderWeaver,90,321359,7,8,17,6,7,7,5,striker,blue,10,,,,,5,5,5,5,5
Nartur Arkano,Yellowjacket,63,52215,6,6,11,5,5,5,3,skirmisher,,,,,,3,3,3,3,3,3
Nartur Arkano,DoctorStrange,75,168519,7,7,14,6,6,6,4,healer,blue,,,8,,,3,3,3,3,3
Nartur Arkano,Crystal,55,43031,7,6,10,5,5,4,3,raider,,,,,3,,3,3,3,3,3
Nartur Arkano,AimTank_Taunt,1,287,3,3,1,1,1,,,,,,,,,,,,,,
Nartur Arkano,Magneto,90,269340,7,8,17,6,6,6,4,striker,blue,10,,,,,5,5,5,5,5
Nartur Arkano,Sybil,95,450665,7,8,18,7,7,7,5,striker,blue,10,,,,,5,5,5,5,5
Nartur Arkano,KateBishop,70,72510,5,5,13,6,6,6,4,striker,,4,,,,,4,4,4,4,4
Nartur Arkano,Dazzler,90,252220,7,7,17,7,6,6,5,raider,blue,,,,10,,5,5,5,5,5
Nartur Arkano,ColleenWing,70,98539,7,7,13,6,6,6,5,striker,,4,,,,,4,4,4,4,4
Nartur Arkano,GhostRider,30,10420,6,6,6,3,3,3,1,,,,,,,,,,,,
Nartur Arkano,Sunfire,95,369307,7,7,18,6,7,6,5,striker,purple,10,,,7,,,,,,
Nartur Arkano,StrangeSupreme,90,313262,7,8,17,7,7,7,5,raider,blue,,,,10,,5,5,5,5,5
Nartur Arkano,Ghost,65,50533,7,7,9,5,5,5,1,striker,,4,,,,,4,4,4,4,4
Nartur Arkano,SamWilson,70,116441,7,7,13,6,7,7,5,striker,,4,,,,,5,4,5,4,5
Nartur Arkano,Morbius,30,13519,7,8,6,3,3,3,1,,,,,,,,,,,,
Nartur Arkano,ZombieIronMan,65,54347,5,2,12,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Nartur Arkano,VivVision,75,148489,7,7,14,7,6,7,5,striker,blue,8,,,,,3,3,3,3,3
Nartur Arkano,Colossus,1,511,6,5,1,1,1,,,,,,,,,,,,,,
Nartur Arkano,Deathpool,90,346087,7,8,17,7,7,7,5,striker,purple,11,,,,,1,1,1,1,1
Nartur Arkano,Ultron,77,126643,7,5,14,7,7,7,5,striker,,4,,,,,5,5,4,4,4
Nartur Arkano,Echo,70,98920,7,7,13,6,6,6,5,striker,,4,,,,,4,4,4,4,4
Nartur Arkano,NicoMinoru,65,75531,7,7,12,5,5,5,3,striker,,4,,,,,4,4,4,4,4
Nartur Arkano,Wong,90,309219,7,8,17,7,7,7,5,striker,blue,10,,,,,5,5,5,5,5
Nartur Arkano,InvisibleWoman,65,53226,7,6,12,4,5,4,4,,,,,,,,,,,,
Nartur Arkano,MorganLeFay,90,284724,7,5,17,7,8,7,6,striker,purple,10,,,,,,,,,
Nartur Arkano,DoctorOctopus,90,267956,7,7,17,6,7,6,5,healer,blue,,,9,,,5,4,4,4,4
Nartur Arkano,Nakia,65,79341,7,7,12,6,6,6,4,,,,,,,,,,,,
Nartur Arkano,AgathaHarkness,95,605237,7,8,18,7,7,7,5,raider,purple,,,,10,,2,2,,2,2
Nartur Arkano,CaptainAmerica,85,240916,7,8,16,6,7,6,5,skirmisher,blue,,,3,,9,4,4,4,4,4
Nartur Arkano,SilverSurfer,90,334199,7,7,17,6,6,6,5,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,MrSinister,1,672,7,7,1,1,1,,,,,,,,,,,,,,
Nartur Arkano,CorvusGlaive,65,71650,6,6,12,6,6,6,4,striker,,4,,,,,4,4,4,5,4
Nartur Arkano,AntiVenom,60,65342,7,7,11,6,6,6,4,,,,,,,,,,,,
Nartur Arkano,GhostSpider,90,352593,7,10,17,6,6,7,5,striker,blue,9,,,8,,4,4,4,4,4
Nartur Arkano,Shuri,80,179521,7,8,15,6,7,7,5,healer,,,,4,,,4,5,5,4,4
Nartur Arkano,Nemesis,90,235803,6,6,17,6,7,7,5,striker,blue,10,,,,,5,5,5,5,5
Nartur Arkano,MadelynePryor,1,477,5,5,1,1,1,,,,,,,,,,,,,,
Nartur Arkano,Hulkbuster,76,133103,6,6,14,6,6,7,5,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,Abomination,90,243800,6,6,17,6,7,7,5,skirmisher,blue,,,,8,10,5,5,5,5,5
Nartur Arkano,MoonKnight,95,465309,7,7,18,7,7,7,4,raider,blue,,,,9,,5,4,5,4,5
Nartur Arkano,CullObsidian,65,89579,7,7,12,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Nartur Arkano,BlackBolt,75,146383,7,7,14,6,6,6,5,striker,blue,8,,,,,3,3,3,3,3
Nartur Arkano,RedHulk,90,243893,6,5,17,6,8,7,6,striker,blue,10,,,8,,5,5,5,5,5
Nartur Arkano,SpiderWoman,65,76022,7,7,12,5,5,5,3,striker,,4,,,,,4,4,4,4,4
Nartur Arkano,CaptainCarter,85,242080,7,8,16,6,7,6,5,healer,blue,5,5,9,5,5,4,4,5,4,4
Nartur Arkano,RedSkull,70,91308,6,6,13,6,7,7,5,skirmisher,,5,,,,5,5,5,5,5,5
Nartur Arkano,USAgent,80,168504,7,7,15,6,6,6,5,skirmisher,blue,2,,,,9,4,4,4,4,4
Nartur Arkano,Iceman,65,83951,7,7,12,6,6,6,4,skirmisher,,,,,,5,5,5,5,5,5
Nartur Arkano,Rogue,90,240192,6,5,17,6,7,7,6,skirmisher,blue,8,,,,10,5,5,5,5,5
Nartur Arkano,SpiderManNoir,95,375931,7,8,18,6,6,6,5,raider,blue,,,,9,,4,4,4,4,4
Nartur Arkano,MrNegative,1,547,7,5,1,1,1,,,,,,,,,,,,,,
Nartur Arkano,TChalla,64,39311,5,5,9,5,5,5,3,skirmisher,,,,,,4,4,4,4,4,4
Nartur Arkano,ScientistSupreme,90,394211,7,7,17,6,7,7,5,healer,purple,,,11,,,1,1,1,1,1
Nartur Arkano,AbsorbingMan,65,87797,7,7,12,6,6,6,4,raider,,,,,4,,4,4,4,4,4
Nartur Arkano,Ikaris,95,439894,7,9,18,7,7,7,5,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,SpiderMan2099,69,87166,7,7,12,6,6,6,4,raider,,,,,3,,3,3,3,3,3
Nartur Arkano,Phoenix,1,674,7,7,1,1,1,,,,,,,,,,,,,,
Nartur Arkano,Moondragon,65,94577,6,6,12,6,6,6,4,healer,,,,4,,,4,4,4,4,4
Nartur Arkano,AmadeusCho,90,258190,7,7,17,6,6,6,4,skirmisher,blue,,,,,10,5,5,5,5,5
Nartur Arkano,Moonstone,70,100336,7,7,13,6,6,6,4,striker,,4,,,,,4,4,4,4,4
Nartur Arkano,AgentVenom,80,168909,7,7,15,6,6,6,5,raider,blue,,,,9,,4,4,4,4,4
Nartur Arkano,CaptainAmericaWW2,80,139506,6,6,15,6,7,6,5,raider,blue,,,,8,,3,3,3,3,3
Nartur Arkano,Archangel,90,242627,7,5,17,6,6,6,6,striker,blue,10,,,2,,5,5,5,5,5
Nartur Arkano,Deathlok,75,115059,5,5,14,7,7,7,4,raider,blue,,,,8,,3,3,3,3,3
Nartur Arkano,Titania,65,91091,7,7,12,6,6,6,4,raider,,,,,4,,4,4,4,4,4
Nartur Arkano,DarkBeast,90,258380,7,7,17,7,6,6,5,skirmisher,blue,,,,,10,5,5,5,5,5
Nartur Arkano,BuckyBarnes,80,158144,7,7,15,6,6,6,4,striker,blue,8,,,,,3,3,3,3,3
Nartur Arkano,EbonyMaw,65,89086,7,7,12,6,6,6,4,healer,,,,5,,,5,5,5,5,5
Nartur Arkano,BlackPantherBC,65,85896,7,7,12,6,6,6,4,striker,,3,,,,,3,3,3,3,3
Nartur Arkano,LadyDeathstrike,90,389797,7,7,17,7,6,6,5,striker,purple,11,,,,,1,1,1,1,1
Nartur Arkano,Jubilee,80,187920,7,7,15,7,7,7,5,striker,blue,7,,,,,2,2,2,2,2
Nartur Arkano,UnionJack,80,154441,7,7,15,6,6,6,4,raider,blue,,,,8,,3,3,3,3,3
Nartur Arkano,Gwenpool,80,171706,7,7,15,6,7,6,4,raider,blue,,,,8,,4,3,3,3,4
Nartur Arkano,Firestar,70,85259,6,6,13,6,6,6,4,raider,,,,,4,,4,4,4,4,4
Nartur Arkano,AdamWarlock,95,413438,7,8,18,7,6,7,5,skirmisher,blue,,,,,9,4,4,4,4,4
Nartur Arkano,Nova,95,343299,6,6,18,6,6,7,5,raider,blue,4,,,9,,4,5,4,4,4
Nartur Arkano,OmegaRed,80,192147,7,8,15,7,6,7,5,striker,,4,,,,,4,4,4,4,4
Nartur Arkano,IronFistOrson,80,160094,7,7,15,6,6,6,5,raider,blue,,,,8,,3,3,3,3,3
Nartur Arkano,Vahl,95,474417,7,9,18,6,6,7,5,raider,blue,,,,9,,4,4,5,5,5
Nartur Arkano,Cosmo,85,164526,6,6,16,6,6,6,5,healer,blue,,,8,,,3,3,3,3,3
Nartur Arkano,LokiTeen,85,214081,7,7,16,6,6,6,5,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,Korg,80,168368,7,7,15,6,6,7,4,striker,blue,8,,,,5,3,3,3,3,3
Nartur Arkano,Thor_InfinityWar,85,213267,7,7,16,6,7,7,5,raider,blue,4,,,8,,3,3,3,3,3
Nartur Arkano,Ultimus,75,158526,7,6,14,6,6,6,4,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,StarLord_Annihilation,85,166049,6,6,16,6,6,6,5,striker,blue,8,,,,,3,3,3,3,3
Nartur Arkano,Sylvie,85,234850,7,8,16,6,6,7,5,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,BetaRayBill,85,173409,6,6,16,6,6,6,4,raider,blue,,,,9,,4,4,4,4,4
Nartur Arkano,SpiderManBigTime,80,124655,7,2,15,6,6,6,4,raider,blue,,,,9,,4,4,4,4,4
Nartur Arkano,KamalaKhan,85,213177,7,7,16,6,6,6,5,skirmisher,blue,,,,,9,4,4,4,4,4
Nartur Arkano,GhostRiderRobbie,95,389880,7,8,18,6,6,6,5,raider,blue,,,,9,,4,4,4,4,4
Nartur Arkano,BlackCat,95,349268,6,5,18,7,7,7,6,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,Photon,85,225844,7,7,16,6,7,6,5,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,Doom,90,256764,7,5,17,7,7,7,5,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,IronManInfinityWar,85,241770,7,8,16,6,6,7,5,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,Quicksilver,85,159775,6,4,16,6,6,6,4,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,ZombieJuggernaut,65,56030,5,4,12,6,6,6,4,,,,,,,,,,,,
Nartur Arkano,IronheartMCU,85,214216,7,7,16,6,6,7,5,skirmisher,blue,,,,,9,4,4,4,4,4
Nartur Arkano,KangTheConqueror,95,412378,7,7,18,7,7,7,5,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,Mockingbird,80,170885,7,7,15,6,6,7,5,healer,blue,,,8,,,3,3,3,3,3
Nartur Arkano,Ronin,80,165289,7,7,15,6,6,6,4,striker,blue,8,,,,,3,3,3,3,3
Nartur Arkano,KravenTheHunter,70,109950,7,7,13,6,7,6,5,skirmisher,,,,,1,5,5,5,5,5,5
Nartur Arkano,Darkhawk,90,237649,7,7,17,6,6,6,4,raider,blue,,,,9,,4,4,4,4,4
Nartur Arkano,SpiderSlayer,74,113158,7,7,13,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Nartur Arkano,Tigra,80,138739,6,6,15,6,6,6,5,striker,blue,8,,,,,3,3,3,3,3
Nartur Arkano,Lizard,80,157209,7,7,15,6,6,6,4,striker,blue,5,,,,,,,,,
Nartur Arkano,Nightcrawler,95,344107,6,6,18,7,7,6,5,raider,blue,,,,9,,4,4,4,4,4
Nartur Arkano,Sunspot,95,358638,7,7,18,6,6,7,5,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,Forge,90,276948,7,8,17,6,6,7,4,striker,blue,9,,,1,,4,4,4,4,4
Nartur Arkano,GreenGoblinGlider,95,273639,6,3,18,7,7,7,5,raider,blue,,,,9,,4,4,4,4,4
Nartur Arkano,Gwenom,85,223184,7,7,16,6,7,6,5,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,Apocalypse,100,621792,7,5,18,8,8,8,6,striker,purple,13,,,,,3,3,3,3,3
Nartur Arkano,SymbioteSilverSurfer,85,237392,7,7,16,6,6,7,5,raider,blue,,,,9,,4,4,4,4,4
Nartur Arkano,RedGoblin,85,190298,6,6,16,6,7,7,4,raider,blue,,,,9,,4,4,4,4,4
Nartur Arkano,BlackKnight,95,354749,7,4,18,6,7,7,5,fortifier,purple,,10,,5,,,,,,
Nartur Arkano,StarBrand,85,209017,7,7,16,6,6,6,4,raider,blue,5,5,5,9,5,4,4,4,4,4
Nartur Arkano,CosmicGhostRider,95,388900,7,8,18,6,6,6,4,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,Dormammu,95,380474,7,5,18,7,7,7,5,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,IronPatriot,95,429392,7,8,18,6,6,7,5,raider,purple,5,5,5,10,5,,,,,
Nartur Arkano,TheLeader,95,422792,7,7,18,7,7,7,5,striker,blue,9,5,5,5,5,4,4,4,4,4
Nartur Arkano,PeterBParker,95,450473,7,8,18,7,6,7,5,raider,blue,,,9,9,,4,4,5,5,4
Nartur Arkano,SpiderManPavitr,95,383180,7,7,18,6,6,7,5,raider,blue,4,,,9,,4,4,4,4,4
Nartur Arkano,PeniParker,95,383388,7,7,18,6,6,6,5,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,OldManLogan,100,475282,5,4,19,7,7,8,5,striker,purple,11,5,5,5,5,1,1,1,1,1
Nartur Arkano,PandaPool,85,210041,7,7,16,6,6,6,4,skirmisher,blue,,,,,9,4,4,4,4,4
Nartur Arkano,Daken,85,137122,5,5,16,6,6,6,4,raider,,,,,4,,5,4,5,5,5
Nartur Arkano,Northstar,90,204442,5,5,17,6,7,6,5,raider,blue,,,,9,,4,4,4,4,4
Nartur Arkano,Guardian,95,391453,7,7,18,6,6,6,5,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,Sasquatch,95,336861,6,6,18,6,7,7,5,striker,purple,10,,,,,,,,,
Nartur Arkano,BlackPantherShuri,75,114569,5,5,14,6,6,6,4,raider,blue,,,,9,,4,4,4,4,4
Nartur Arkano,HankPym,75,120950,5,5,14,6,7,6,5,striker,blue,8,,,,,3,3,4,3,4
Nartur Arkano,SuperSkrull,95,406932,7,4,18,7,7,7,5,striker,purple,11,,,,,1,1,3,1,3
Nartur Arkano,Sentinel,90,267992,4,4,17,6,7,7,4,striker,purple,12,,,,,2,2,2,2,3
Nartur Arkano,Gladiator,90,293683,5,5,17,6,7,7,5,fortifier,purple,,10,,,,,,,,
Nartur Arkano,Gorr,95,302481,4,4,17,6,7,7,4,raider,purple,,,,10,,,,,,
Nartur Arkano,Ares,65,58198,3,3,12,6,6,6,5,,,,,,,,,,,,
Nartur Arkano,Nimrod,95,363157,4,4,18,6,7,6,5,raider,purple,,,,11,,1,1,1,1,1
Nartur Arkano,ThanosEndgame,95,326891,3,3,18,6,7,6,5,striker,purple,11,,,,,1,1,1,1,1
Nartur Arkano,Blade,95,373846,4,4,18,7,7,7,5,striker,blue,9,,,,,4,4,4,4,4
Nartur Arkano,Oath,90,214593,3,3,17,6,7,6,5,raider,blue,,,,9,,4,4,5,4,5
Nartur Arkano,OmegaSentinel,90,227510,3,3,17,6,7,7,5,skirmisher,purple,,,,,10,,,,,
Dragonfly,ShieldSupport_Heal,42,18772,5,5,8,4,4,,2,healer,,1,1,4,1,1,4,4,4,4,4
Dragonfly,SpiderMan,80,156342,7,8,15,6,6,6,4,raider,,4,3,3,4,3,4,4,4,4,4
Dragonfly,LukeCage,95,319149,7,7,18,6,6,6,5,fortifier,purple,4,10,4,4,4,,,,,
Dragonfly,Deadpool,100,498882,7,8,18,6,6,6,4,raider,purple,4,4,4,10,3,,,,,
Dragonfly,Punisher,48,33258,6,6,9,5,5,4,3,striker,,3,1,1,1,1,3,3,3,3,3
Dragonfly,Elektra,66,70383,6,6,12,6,6,6,4,striker,,3,2,2,2,2,3,3,4,3,3
Dragonfly,Crossbones,80,141702,7,7,15,6,6,6,4,fortifier,blue,4,7,3,5,3,2,2,2,2,2
Dragonfly,Thor,81,165516,7,7,15,6,6,7,4,striker,blue,7,4,3,3,3,2,2,2,2,2
Dragonfly,ShieldDmg_Defense,65,64286,6,6,12,6,6,,4,striker,,4,1,1,1,1,4,4,4,4,4
Dragonfly,Toad,62,79066,7,8,11,6,6,6,4,skirmisher,,2,2,2,2,3,3,3,3,3,3
Dragonfly,HydraSupport_Heal,66,78435,7,7,12,6,6,,4,healer,,2,2,4,2,2,5,5,5,5,5
Dragonfly,RavagerTank_Taunt,70,75131,6,6,13,6,6,,4,fortifier,,1,4,1,1,1,5,5,5,5,5
Dragonfly,CaptainAmerica,97,574011,7,10,18,7,7,7,5,fortifier,purple,10,10,6,4,4,,,,,
Dragonfly,AmericaChavez,80,170584,7,7,15,6,7,6,5,striker,blue,8,7,4,2,2,3,3,3,3,3
Dragonfly,WarMachine,70,79608,6,6,13,6,6,6,4,striker,,4,2,2,2,2,4,4,4,4,4
Dragonfly,ShieldTank_Stun,48,32052,6,6,9,5,5,,3,fortifier,,1,2,1,1,1,2,2,2,2,2
Dragonfly,HandControl_HealBlock,48,32126,6,6,9,5,5,,3,striker,,3,1,1,1,1,3,3,3,3,3
Dragonfly,HandDmg_Bonus,48,27896,5,5,9,5,5,,3,striker,,2,1,,,,2,2,2,2,2
Dragonfly,Wasp,65,89866,7,8,12,6,6,6,4,striker,,4,2,2,2,2,4,4,4,4,4
Dragonfly,Rhino,60,77078,7,7,11,6,6,6,4,fortifier,,3,4,2,2,2,4,4,4,4,4
Dragonfly,MercDmg_General,65,79729,7,7,12,6,6,,4,striker,,5,1,1,1,1,5,5,5,5,5
Dragonfly,Shocker,80,163136,7,8,15,6,6,6,4,striker,,4,2,2,2,2,5,5,4,4,4
Dragonfly,IronFist,95,373347,7,9,18,6,7,6,5,healer,purple,3,4,10,2,7,,,,,
Dragonfly,Hela,100,546758,7,7,18,7,7,7,5,raider,purple,11,4,6,11,4,1,1,1,1,1
Dragonfly,Hulk,90,290729,7,8,17,6,7,6,5,striker,purple,10,6,4,4,4,,,,,
Dragonfly,Bullseye,45,27043,6,6,8,5,4,4,3,striker,,3,1,1,1,1,3,3,3,3,3
Dragonfly,CaptainMarvel,85,235458,7,7,16,6,6,7,5,striker,purple,10,3,3,3,3,,,,,
Dragonfly,HandSupport_Heal,70,74669,6,6,13,6,6,,4,healer,,2,,5,,,5,5,5,5,5
Dragonfly,HydraDmg_Single,48,27468,5,5,9,5,5,,3,raider,,1,1,1,2,1,2,2,2,2,2
Dragonfly,RavagerDmg_AoE,70,88303,7,7,13,6,6,,4,striker,,4,1,1,4,1,5,5,4,5,4
Dragonfly,Wolverine,100,587335,7,10,18,6,6,6,5,skirmisher,purple,10,1,1,6,10,,,,,
Dragonfly,Nebula,90,254888,7,7,17,6,6,7,5,skirmisher,purple,4,2,2,2,10,,,,,
Dragonfly,Minerva,71,83276,6,6,13,6,6,6,4,healer,,5,4,5,4,4,5,5,5,5,5
Dragonfly,HandDmg_Unbuff,48,30537,6,6,9,5,5,,3,striker,,1,1,1,1,1,3,2,3,3,3
Dragonfly,Thing,95,373643,7,8,18,6,6,6,5,striker,purple,10,1,1,4,1,,,,,
Dragonfly,HydraDmg_Buff,42,19739,6,6,8,4,4,,2,striker,,1,1,1,1,1,2,2,2,2,1
Dragonfly,HydraTank_Taunt,45,25530,6,6,8,5,4,,3,striker,,3,1,1,1,1,3,3,3,3,3
Dragonfly,RavagerSupport_Heal,70,91108,7,7,13,6,6,,4,healer,,2,2,5,2,2,5,5,5,5,5
Dragonfly,Rescue,90,273899,7,7,17,6,6,7,4,healer,purple,2,2,10,2,2,,,,,
Dragonfly,HandTank_Stealth,48,31869,6,6,9,5,5,,3,striker,,3,1,1,1,1,3,3,3,3,3
